"category","count","book_id"
"picoult-jodi",22,"10908"
"family",20,"10908"
"realistic-fiction",20,"10908"
"my-library",19,"10908"
"audio-books",19,"10908"
"to-buy",17,"10908"
"wish-list",17,"10908"
"abandoned",16,"10908"
"jodi-picoult-books",16,"10908"
"contemporary",15,"10908"
"favorite-authors",15,"10908"
"ebook",14,"10908"
"novel",14,"10908"
"own-to-read",14,"10908"
"jodi",14,"10908"
"book-club",14,"10908"
"motherhood",13,"10908"
"audio-book",13,"10908"
"abandonment",12,"10908"
"read-in-2013",12,"10908"
"womens-fiction",11,"10908"
"e-book",11,"10908"
"women-s-fiction",11,"10908"
"chic-lit",11,"10908"
"read-in-2016",10,"10908"
"books-i-have",10,"10908"
"family-drama",10,"10908"
"chicklit",10,"10908"
"own-it",10,"10908"
"default",9,"10908"
"shelfari-wishlist",9,"10908"
"read-2015",9,"10908"
"read-in-2012",9,"10908"
"read-2012",9,"10908"
"literature",9,"10908"
"read-in-2008",9,"10908"
"shelfari-favorites",8,"10908"
"read-in-2014",8,"10908"
"on-kindle",8,"10908"
"have",8,"10908"
"parenting",8,"10908"
"babies",8,"10908"
"home-library",8,"10908"
"gave-up-on",8,"10908"
"library-book",8,"10908"
"have-read",8,"10908"
"didn-t-finish",8,"10908"
"need-to-buy",8,"10908"
"my-bookshelf",7,"10908"
"marriage",7,"10908"
"favourites",7,"10908"
"couldn-t-finish",7,"10908"
"jodi-piccoult",7,"10908"
"reviewed",7,"10908"
"nook",7,"10908"
"e-books",7,"10908"
"2006",7,"10908"
"did-not-finish",7,"10908"
"read-in-2009",7,"10908"
"abortion",6,"10908"
"my-collection",6,"10908"
"books",6,"10908"
"on-my-bookshelf",6,"10908"
"all-time-favorites",6,"10908"
"read-2011",6,"10908"
"read-in-2011",6,"10908"
"2010-books",6,"10908"
"i-own-it",6,"10908"
"read-in-2010",6,"10908"
"on-my-shelf",6,"10908"
"never-finished",6,"10908"
"bookshelf",6,"10908"
"dnf",5,"10908"
"jodi-picoult-read",5,"10908"
"life",5,"10908"
"general",5,"10908"
"read-fiction",5,"10908"
"to-read",10788,"10929432"
"fantasy",318,"10929432"
"young-adult",210,"10929432"
"ya",92,"10929432"
"horror",92,"10929432"
"favorites",78,"10929432"
"2013-release",55,"10929432"
"series",51,"10929432"
"series-to-start",45,"10929432"
"books-i-own",44,"10929432"
"currently-reading",43,"10929432"
"read-in-2016",41,"10929432"
"5-stars",40,"10929432"
"owned",37,"10929432"
"books-to-buy",37,"10929432"
"fiction",36,"10929432"
"want",29,"10929432"
"urban-fantasy",28,"10929432"
"to-read-fantasy",26,"10929432"
"paranormal",25,"10929432"
"need-to-read",25,"10929432"
"library-books",24,"10929432"
"want-to-buy",24,"10929432"
"ya-fantasy",23,"10929432"
"on-hold",23,"10929432"
"really-want-to-read",23,"10929432"
"to-read-ya",23,"10929432"
"love-triangle",22,"10929432"
"ghost",22,"10929432"
"read-2016",21,"10929432"
"buy",21,"10929432"
"to-read-series",21,"10929432"
"owned-books",20,"10929432"
"maybe",20,"10929432"
"interested",20,"10929432"
"library",17,"10929432"
"tbr-series",17,"10929432"
"books-i-want",17,"10929432"
"might-read",17,"10929432"
"need",17,"10929432"
"ya-to-read",17,"10929432"
"mystery",16,"10929432"
"dnf",16,"10929432"
"fantasy-tbr",16,"10929432"
"ebooks-i-own",16,"10929432"
"borrowed",16,"10929432"
"want-to-own",16,"10929432"
"read-in-2017",15,"10929432"
"books-about-books",15,"10929432"
"lost-interest",15,"10929432"
"tbr-ya",15,"10929432"
"read-2017",14,"10929432"
"2017-reads",14,"10929432"
"2016-reads",14,"10929432"
"kick-ass-heroines",14,"10929432"
"hardcover",14,"10929432"
"novels",14,"10929432"
"afterlife",14,"10929432"
"arcs",14,"10929432"
"tbr",13,"10929432"
"ebook",13,"10929432"
"on-my-bookshelf",13,"10929432"
"need-to-get",13,"10929432"
"maybe-to-read",13,"10929432"
"to-buy",12,"10929432"
"books-read-in-2014",12,"10929432"
"to-read-next",12,"10929432"
"at-library",12,"10929432"
"5-star",12,"10929432"
"meh",12,"10929432"
"incomplete-series",12,"10929432"
"recommendations",12,"10929432"
"new-series",12,"10929432"
"reread",11,"10929432"
"trilogies",11,"10929432"
"favs",11,"10929432"
"downloaded",11,"10929432"
"signed-books",11,"10929432"
"fantasy-to-read",11,"10929432"
"y-a",11,"10929432"
"for-review",11,"10929432"
"ebooks",10,"10929432"
"signed",10,"10929432"
"to-be-read",10,"10929432"
"books-i-want-to-own",10,"10929432"
"i-own-it",10,"10929432"
"unfinished",10,"10929432"
"beautiful-cover",10,"10929432"
"faves",10,"10929432"
"libraries",10,"10929432"
"nook",10,"10929432"
"at-the-library",10,"10929432"
"to-be-bought",10,"10929432"
"netgalley",10,"10929432"
"dying-to-read",10,"10929432"
"2017-tbr",9,"10929432"
"2016-reading-challenge",9,"10929432"
"soon",9,"10929432"
"five-stars",9,"10929432"
"scifi-fantasy",9,"10929432"
"to-read",3194,"10959"
"currently-reading",690,"10959"
"favorites",205,"10959"
"to-buy",153,"10959"
"روايات",90,"10959"
"owned",86,"10959"
"school",84,"10959"
"contemporary-fiction",78,"10959"
"children",77,"10959"
"on-hold",75,"10959"
"فلسفه",74,"10959"
"philosophy",71,"10959"
"nonfiction",63,"10959"
"book-club",62,"10959"
"default",51,"10959"
"filosofía",51,"10959"
"wish-list",48,"10959"
"books-i-own",43,"10959"
"roman",43,"10959"
"fiction",40,"10959"
"non-fiction",40,"10959"
"to-reread",40,"10959"
"paused",40,"10959"
"high-school",40,"10959"
"other",40,"10959"
"philosophie",39,"10959"
"didn-t-finish",38,"10959"
"scandinavia",38,"10959"
"not-finished",37,"10959"
"german",36,"10959"
"kindle",36,"10959"
"to-read-fiction",36,"10959"
"finished",35,"10959"
"home-library",34,"10959"
"filosofie",34,"10959"
"philosophical-fiction",33,"10959"
"dropped",33,"10959"
"scandinavian-literature",33,"10959"
"favorite-books",32,"10959"
"audiobook",32,"10959"
"children-s",31,"10959"
"sub",31,"10959"
"philosophy-religion",30,"10959"
"فلسفة",29,"10959"
"philo",28,"10959"
"terjemahan",28,"10959"
"nordic",28,"10959"
"all-time-favorites",27,"10959"
"for-school",27,"10959"
"tbr",27,"10959"
"favourite",26,"10959"
"metafiction",26,"10959"
"romance",26,"10959"
"on-my-shelf",26,"10959"
"young-adult",25,"10959"
"must-read",25,"10959"
"religion",25,"10959"
"read-fiction",25,"10959"
"contemporary",24,"10959"
"literary",24,"10959"
"filsafat",24,"10959"
"classics",23,"10959"
"in-my-library",23,"10959"
"رمان",23,"10959"
"religion-philosophy",23,"10959"
"books",23,"10959"
"spirituality",23,"10959"
"fantasy",22,"10959"
"novels",22,"10959"
"maybe",22,"10959"
"school-books",22,"10959"
"favoritos",22,"10959"
"children-s-books",22,"10959"
"pdf",21,"10959"
"ebooks",21,"10959"
"childrens-books",21,"10959"
"norsk",21,"10959"
"history",20,"10959"
"abandoned",20,"10959"
"my-favorites",20,"10959"
"spiritual",20,"10959"
"philosphy",20,"10959"
"my-books",19,"10959"
"academic",19,"10959"
"own-to-read",19,"10959"
"deutsch",19,"10959"
"favs",18,"10959"
"my-shelf",18,"10959"
"education",18,"10959"
"biblioteca",18,"10959"
"read-more-than-once",18,"10959"
"audiobooks",18,"10959"
"dutch",18,"10959"
"novela",18,"10959"
"e-book",17,"10959"
"my-collection",17,"10959"
"male-author",17,"10959"
"bought",17,"10959"
"read-in-german",17,"10959"
"want-to-buy",16,"10959"
"to-read",29171,"111218"
"historical-fiction",1568,"111218"
"fiction",277,"111218"
"historical",271,"111218"
"currently-reading",267,"111218"
"history",192,"111218"
"tudors",134,"111218"
"favorites",125,"111218"
"england",104,"111218"
"tudor",103,"111218"
"books-i-own",97,"111218"
"owned",67,"111218"
"tudor-england",50,"111218"
"alison-weir",49,"111218"
"16th-century",44,"111218"
"royalty",41,"111218"
"library",38,"111218"
"biography",33,"111218"
"adult",32,"111218"
"audiobook",31,"111218"
"audio",31,"111218"
"book-club",29,"111218"
"to-buy",28,"111218"
"the-tudors",28,"111218"
"owned-books",27,"111218"
"historic-fiction",26,"111218"
"audiobooks",25,"111218"
"audible",24,"111218"
"lady-jane-grey",23,"111218"
"fiction-historical",23,"111218"
"historicalfiction",23,"111218"
"adult-fiction",23,"111218"
"british",22,"111218"
"default",21,"111218"
"i-own",21,"111218"
"non-fiction",21,"111218"
"tudor-era",20,"111218"
"english-history",19,"111218"
"tudor-history",19,"111218"
"historical-novels",18,"111218"
"british-history",17,"111218"
"to-read-historical-fiction",16,"111218"
"tudor-fiction",16,"111218"
"religion",16,"111218"
"1",15,"111218"
"audio-books",15,"111218"
"kindle",15,"111218"
"historical-novel",15,"111218"
"my-books",14,"111218"
"ebook",14,"111218"
"royals",13,"111218"
"favourites",13,"111218"
"read-in-2009",13,"111218"
"henry-viii",13,"111218"
"tudor-historical-fiction",12,"111218"
"europe",12,"111218"
"wish-list",12,"111218"
"read-in-2011",11,"111218"
"romance",11,"111218"
"britain",10,"111218"
"my-library",10,"111218"
"novels",10,"111218"
"women",9,"111218"
"biographical-fiction",9,"111218"
"historical-romance",9,"111218"
"historical-fic",9,"111218"
"shelfari-favorites",8,"111218"
"historic",8,"111218"
"female-authors",8,"111218"
"uk",8,"111218"
"i-own-it",8,"111218"
"novel",8,"111218"
"audio-book",8,"111218"
"jane",8,"111218"
"biographies",8,"111218"
"read-in-2013",7,"111218"
"literature",7,"111218"
"read-2011",7,"111218"
"read-in-2010",7,"111218"
"grey",7,"111218"
"jane-grey",7,"111218"
"english",7,"111218"
"european-royalty",7,"111218"
"contemporary-fiction",7,"111218"
"read-in-2016",6,"111218"
"shelfari-wishlist",6,"111218"
"a",6,"111218"
"have",6,"111218"
"historical-fiction-to-read",6,"111218"
"read-in-2012",6,"111218"
"mine",6,"111218"
"queens",6,"111218"
"ebooks",6,"111218"
"didn-t-finish",6,"111218"
"medieval",6,"111218"
"lady",6,"111218"
"historical-fiction-read",6,"111218"
"library-books",6,"111218"
"bookclub",6,"111218"
"tudor-books",6,"111218"
"nora-roberts",754,"114184"
"to-read",663,"114184"
"currently-reading",211,"114184"
"romantic-suspense",182,"114184"
"mystery",167,"114184"
"fiction",132,"114184"
"contemporary-romance",100,"114184"
"suspense",93,"114184"
"default",84,"114184"
"favorites",77,"114184"
"books-i-own",66,"114184"
"owned",65,"114184"
"romance",60,"114184"
"roberts-nora",53,"114184"
"chick-lit",45,"114184"
"thriller",44,"114184"
"nora",41,"114184"
"adult",29,"114184"
"romance-suspense",27,"114184"
"crime",26,"114184"
"mystery-suspense",25,"114184"
"library",24,"114184"
"roberts",24,"114184"
"ebook",23,"114184"
"audio",23,"114184"
"my-library",21,"114184"
"owned-books",21,"114184"
"audiobook",21,"114184"
"my-books",19,"114184"
"romance-contemporary",16,"114184"
"i-own",16,"114184"
"nora-roberts-jd-robb",15,"114184"
"adult-fiction",15,"114184"
"borrowed",14,"114184"
"nora-roberts-books",13,"114184"
"audio-books",13,"114184"
"audiobooks",12,"114184"
"mystery-thriller",12,"114184"
"have",12,"114184"
"suspense-romance",12,"114184"
"drama",12,"114184"
"nora-roberts-read",11,"114184"
"romance-novels",11,"114184"
"hardcover",10,"114184"
"mystery-romance",10,"114184"
"nora-roberts-j-d-robb",10,"114184"
"books-i-have",9,"114184"
"kindle",9,"114184"
"noraroberts",9,"114184"
"2006",9,"114184"
"2005",9,"114184"
"mysteries",9,"114184"
"audio-book",9,"114184"
"stand-alone",8,"114184"
"ebooks",8,"114184"
"e-books",8,"114184"
"romantic-suspence",8,"114184"
"contemporary",7,"114184"
"read-in-2016",7,"114184"
"read-2016",7,"114184"
"author-nora-roberts",7,"114184"
"suspense-thriller",7,"114184"
"personal-library",7,"114184"
"read-in-2012",7,"114184"
"firefighters",7,"114184"
"own-to-read",7,"114184"
"library-book",7,"114184"
"standalone",7,"114184"
"murder",7,"114184"
"suspense-mystery",7,"114184"
"read-2015",6,"114184"
"thriller-suspense",6,"114184"
"arson",6,"114184"
"favourites",6,"114184"
"read-in-2011",6,"114184"
"nora-robert",6,"114184"
"4-stars",6,"114184"
"mystery-crime",6,"114184"
"home-library",6,"114184"
"fluff",6,"114184"
"fire-investigator",5,"114184"
"bookshelf",5,"114184"
"5-stars",5,"114184"
"books",5,"114184"
"bought",5,"114184"
"3-stars",5,"114184"
"roberts-robb",5,"114184"
"romance-read",5,"114184"
"have-read",5,"114184"
"action",5,"114184"
"paperback",5,"114184"
"contemporary-fiction",5,"114184"
"e-book",5,"114184"
"firefighter",5,"114184"
"m-f",5,"114184"
"read-in-2010",5,"114184"
"re-read",5,"114184"
"mine",5,"114184"
"wish-list",5,"114184"
"contemp-romance",5,"114184"
"to-read",12150,"1173576"
"currently-reading",846,"1173576"
"psychology",380,"1173576"
"non-fiction",332,"1173576"
"self-help",100,"1173576"
"nonfiction",81,"1173576"
"communication",58,"1173576"
"business",58,"1173576"
"body-language",55,"1173576"
"self-improvement",44,"1173576"
"science",43,"1173576"
"owned",42,"1173576"
"favorites",39,"1173576"
"self-development",23,"1173576"
"audiobook",21,"1173576"
"social",20,"1173576"
"personal-development",19,"1173576"
"to-buy",19,"1173576"
"owned-books",18,"1173576"
"ebook",15,"1173576"
"psych",14,"1173576"
"persuasion",13,"1173576"
"default",13,"1173576"
"audible",13,"1173576"
"reference",13,"1173576"
"library",13,"1173576"
"educational",12,"1173576"
"wish-list",12,"1173576"
"kindle",11,"1173576"
"my-books",11,"1173576"
"maybe",10,"1173576"
"on-hold",10,"1173576"
"work",10,"1173576"
"books-i-own",10,"1173576"
"social-skills",9,"1173576"
"audio",9,"1173576"
"relationships",9,"1173576"
"leadership",9,"1173576"
"language",9,"1173576"
"social-science",9,"1173576"
"audiobooks",8,"1173576"
"other",8,"1173576"
"how-to",8,"1173576"
"shelfari-favorites",7,"1173576"
"psychology-self-help",7,"1173576"
"to-read-psychology",7,"1173576"
"non-fiction-to-read",7,"1173576"
"self",7,"1173576"
"crime",7,"1173576"
"psychology-sociology",7,"1173576"
"unfinished",7,"1173576"
"ebooks",7,"1173576"
"non-fic",7,"1173576"
"scott-adams",6,"1173576"
"education",6,"1173576"
"abandoned",6,"1173576"
"social-sciences",6,"1173576"
"read-in-2013",6,"1173576"
"social-psychology",6,"1173576"
"books",6,"1173576"
"general",6,"1173576"
"to-read-nonfiction",6,"1173576"
"sociology",6,"1173576"
"read-in-2017",5,"1173576"
"read-in-2014",5,"1173576"
"skills",5,"1173576"
"professional",5,"1173576"
"next",5,"1173576"
"communications",5,"1173576"
"to-get",5,"1173576"
"psycology",5,"1173576"
"want-to-read",5,"1173576"
"popular-science",5,"1173576"
"social-engineering",5,"1173576"
"to-read-again",5,"1173576"
"writing",5,"1173576"
"e-book",5,"1173576"
"work-related",5,"1173576"
"soft-skills",5,"1173576"
"to-read-non-fiction",5,"1173576"
"research",5,"1173576"
"profiling",5,"1173576"
"mind",5,"1173576"
"have",5,"1173576"
"neuroscience",5,"1173576"
"2017-reading-list",4,"1173576"
"non",4,"1173576"
"recommendations",4,"1173576"
"life",4,"1173576"
"sales",4,"1173576"
"read-2014",4,"1173576"
"nonfiction-to-read",4,"1173576"
"home-library",4,"1173576"
"home",4,"1173576"
"lost-interest",4,"1173576"
"brain",4,"1173576"
"psychologie",4,"1173576"
"audio-books",4,"1173576"
"audio-book",4,"1173576"
"informational",4,"1173576"
"zombies",757,"11806716"
"horror",526,"11806716"
"science-fiction",365,"11806716"
"favorites",281,"11806716"
"sci-fi",243,"11806716"
"fiction",221,"11806716"
"currently-reading",194,"11806716"
"zombie",181,"11806716"
"dystopian",163,"11806716"
"post-apocalyptic",162,"11806716"
"dystopia",132,"11806716"
"series",122,"11806716"
"to-read",108,"11806716"
"owned",98,"11806716"
"young-adult",88,"11806716"
"thriller",87,"11806716"
"books-i-own",74,"11806716"
"fantasy",70,"11806716"
"read-in-2012",63,"11806716"
"kindle",60,"11806716"
"ebook",59,"11806716"
"scifi",58,"11806716"
"adult",43,"11806716"
"apocalyptic",42,"11806716"
"urban-fantasy",41,"11806716"
"ya",39,"11806716"
"sci-fi-fantasy",38,"11806716"
"ebooks",34,"11806716"
"library",34,"11806716"
"read-2012",32,"11806716"
"paranormal",32,"11806716"
"favourites",31,"11806716"
"post-apocalypse",30,"11806716"
"to-buy",30,"11806716"
"audio",29,"11806716"
"read-in-2013",27,"11806716"
"audiobooks",27,"11806716"
"apocalypse",26,"11806716"
"adventure",24,"11806716"
"sf",23,"11806716"
"mystery",23,"11806716"
"read-2013",21,"11806716"
"default",20,"11806716"
"speculative-fiction",20,"11806716"
"action",18,"11806716"
"owned-books",18,"11806716"
"newsflesh",18,"11806716"
"read-in-2014",17,"11806716"
"reviewed",17,"11806716"
"i-own",17,"11806716"
"mira-grant",17,"11806716"
"2012-reads",17,"11806716"
"e-books",16,"11806716"
"dystopian-post-apocalyptic",16,"11806716"
"wish-list",16,"11806716"
"zombie-books",15,"11806716"
"hugo-nominee",14,"11806716"
"e-book",14,"11806716"
"adult-fiction",14,"11806716"
"read-in-2016",13,"11806716"
"read-2014",13,"11806716"
"audible",13,"11806716"
"female-author",13,"11806716"
"science-fiction-fantasy",13,"11806716"
"sff",13,"11806716"
"fantasy-sci-fi",13,"11806716"
"scifi-fantasy",12,"11806716"
"5-stars",12,"11806716"
"2015-reads",11,"11806716"
"audio-books",11,"11806716"
"future",11,"11806716"
"read-2015",10,"11806716"
"calibre",10,"11806716"
"suspense",10,"11806716"
"trilogy",10,"11806716"
"read-2016",9,"11806716"
"tbr",9,"11806716"
"audio-book",9,"11806716"
"politics",9,"11806716"
"action-adventure",9,"11806716"
"re-read",9,"11806716"
"end-of-the-world",9,"11806716"
"read-in-2015",8,"11806716"
"4-stars",8,"11806716"
"near-future",8,"11806716"
"dystopia-post-apocalyptic",8,"11806716"
"nook",8,"11806716"
"romance",8,"11806716"
"faves",8,"11806716"
